"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"TEX10",2072.11933614505,0.00890733727014483,0.147447507118049,0.0604102262848939,0.95182891413656,0.988759288597181,"TEX10"
"GARNL3",799.941473392376,0.355280707451072,0.238703066158714,1.48837932066966,0.136650887014352,0.506947925886676,"GARNL3"
"MRPL50",1061.39970090141,-0.261047651382099,0.260179410812809,-1.00333708407817,0.315698249171045,0.73469655392593,"MRPL50"
"DPM2",4237.39103347868,0.261261427388504,0.270817080797713,0.96471547001001,0.334687344573532,0.751236491338686,"DPM2"
"TSTD2",951.226129977978,0.19707522392875,0.379106088330433,0.519841885939267,0.603173782756665,0.898525723088126,"TSTD2"
"PSMB7",5573.1821076852,-0.0777659737419549,0.298362492112419,-0.260642593482071,0.794368139797208,0.958510492319415,"PSMB7"
"TRMO",338.476012496147,-0.0387157528649624,0.205041133422752,-0.188819444267988,0.850234331645753,0.972383650589804,"TRMO"
"RABEPK",988.000349469134,-0.0723313479692492,0.23237760972698,-0.311266425600259,0.755598088853641,0.948050428139045,"RABEPK"
"GOLGA1",1211.16432369701,0.0864394439317794,0.158237732251096,0.546263161776199,0.584885054689744,0.891567952493908,"GOLGA1"
"XPA",314.191938865184,-0.306905973962763,0.404635766697803,-0.758474656028051,0.448166879658501,0.823446458013167,"XPA"
"NCBP1",2825.03749339137,-0.132338439958756,0.170507836422103,-0.776142860854464,0.437664639112205,0.818324595848793,"NCBP1"
"ANP32B",6857.79308265541,-0.299953047473529,0.269937566748866,-1.11119415902784,0.266484784882917,0.685095670947756,"ANP32B"
"PDCL",1242.13345667965,-0.196059485031348,0.176630530744252,-1.10999771220315,0.267000012335752,0.685657015190755,"PDCL"
"RPL35",15975.6054373452,-0.108068166504242,0.359770539273806,-0.300380811398224,0.763886698566292,0.949581698334743,"RPL35"
"CTSV",606.512348537097,-0.239231342632738,0.211161265451773,-1.13293194242282,0.257242834731442,0.67513136801209,"CTSV"
"ARPC5L",1988.75313796038,0.0435665082005481,0.230300338450521,0.189172575662142,0.849957561017717,0.972383650589804,"ARPC5L"
"ENPP2",317.767785882103,-0.729624625716159,0.192556499461538,-3.78914566766882,0.000151166258591451,0.00295200959688499,"ENPP2"
"DSCC1",1503.43152109429,-0.215805650610729,0.261631862460282,-0.824844682835565,0.409459775040197,0.801513261064725,"DSCC1"
"DERL1",4375.15398283985,-0.00903651368412586,0.145599032158365,-0.0620643801690731,0.950511562796778,0.988531242319579,"DERL1"
"MYC",1065.26631491995,-0.0557942817741952,0.133928433530811,-0.416597732858269,0.676972667910003,0.924284774229827,"MYC"
"IL33",73.6156916910115,0.518171935274704,0.361022502984519,1.43528985310072,0.151204518019255,0.533155214873512,"IL33"
"DMAC1",1351.51507598393,0.00770639146391236,0.288812978897607,0.0266829818151785,0.978712586844246,0.994098222910707,"DMAC1"
"RANBP6",1412.79725924121,-0.0822941863862708,0.266406490009535,-0.308904585557676,0.757394108522314,0.94861058997782,"RANBP6"
"POLR1E",1326.91563995459,-0.00151250100218722,0.198490849216348,-0.00762000368358871,0.993920175544611,0.998451090422769,"POLR1E"
"PLAA",3257.78951304152,0.0983102583694829,0.179373161521556,0.548076744232825,0.58363920818852,0.891158562860224,"PLAA"
"IL11RA",206.135014064758,-0.531311408524017,0.206136990004659,-2.5774675787786,0.009952721768787,0.0939668606927405,"IL11RA"
"UBAP2",2006.32496213271,0.0566279378373079,0.283913589090078,0.199454834193729,0.84190697055664,0.970032323003136,"UBAP2"
"APTX",1440.04912867407,0.179393036249107,0.223786548398362,0.80162564520978,0.422769538405173,0.810942210468094,"APTX"
"RNF38",1271.16417201204,-0.125266026967274,0.297277194429454,-0.421377856473955,0.673479186130072,0.923178352658709,"RNF38"
"TLN1",12490.4598155244,0.296242343982905,0.288860724909967,1.02555424963099,0.305101741802652,0.724358015061827,"TLN1"
"CCL21",58.6081666964831,-1.33323974430497,0.485136988125497,-2.74817170600911,0.00599286159400241,0.0626617271228514,"CCL21"
"DNAJB5",1988.27561537657,0.509564021470389,0.139279874731691,3.65856174448759,0.000253634638945375,0.00456165691737327,"DNAJB5"
