"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneSymbol"
"PPP1R3C",149.990326178069,0.917550618958568,0.271751237387914,3.37643584543757,0.000734314947588761,0.0169990632175068,"PPP1R3C"
"OGDHL",1926.29067254361,0.91587011655174,0.148545563721652,6.16558376841143,7.02235818256296e-10,6.04389018351539e-08,"OGDHL"
"RAP1GAP",1224.56251164485,0.913286821371348,0.190047225974392,4.80557828028708,1.54304847967718e-06,7.71226784709978e-05,"RAP1GAP"
"RFTN1",3907.78708997983,0.91251588376113,0.162293954622483,5.62261167326757,1.88091897059448e-08,1.34531107889899e-06,"RFTN1"
"C6",294.572366472384,0.910985279687628,0.224482699354908,4.05815362299861,4.94622278512494e-05,0.00171850172544492,"C6"
"LOC124901181",131.044067588836,0.90668241090416,0.288404189890159,3.14379070307361,0.00166774674420332,0.0336174955959818,"LOC124901181"
"SLC7A5",4558.72258675232,0.906314311674092,0.210639812770382,4.30267336337819,1.68749537392747e-05,0.000659171921770312,"SLC7A5"
"LOC124904397",225.35304974546,0.903256825079965,0.287073774386512,3.146427523762,0.00165278218416726,0.0333559808207532,"LOC124904397"
"MAPK8IP1",4154.46910292166,0.901303364536581,0.17578881707518,5.12719397930256,2.94092463443346e-07,1.68976894092573e-05,"MAPK8IP1"
"LMTK3",499.676676749363,0.899442720714221,0.259419490190906,3.46713625893075,0.000526035159068331,0.0130203117773214,"LMTK3"
"ELF3",270.549082016409,0.899412181780347,0.240961855934057,3.73259152696136,0.00018951979740074,0.00547495771265481,"ELF3"
"ZNF385A",1388.51752374392,0.897345579137209,0.158664922914927,5.65560151955168,1.55301400884849e-08,1.12212745085932e-06,"ZNF385A"
"FAM162A",1045.6801800192,0.896129511561722,0.263469587701244,3.40126357421513,0.000670751210984288,0.0158547132026892,"FAM162A"
"TNFAIP2",1380.80628535753,0.889230074028181,0.226725670307107,3.92205290571504,8.77977071801439e-05,0.00280169237281622,"TNFAIP2"
"ECM1",119.015293656414,0.887262341565571,0.286433877957031,3.09761662235594,0.00195083620766665,0.0376762054184559,"ECM1"
"MIR9-3HG",141.484707801536,0.887203400021641,0.27870764404704,3.18327616400754,0.00145618653758139,0.0301740471153978,"MIR9-3HG"
"RTN2",1930.84289899791,0.886984751674182,0.210376886840852,4.21617015535161,2.48486297311191e-05,0.000940517245588692,"RTN2"
"TFR2",297.36787232684,0.886299584522203,0.210936800682464,4.2017304787722,2.64882382204058e-05,0.000997130738961265,"TFR2"
