"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneSymbol"
"SLC1A1",92.8445137139881,1.71083812601385,0.360420188904101,4.74678771801284,2.06672659558875e-06,0.000101793235706947,"SLC1A1"
"ARC",134.777662464988,1.70999096511243,0.310266904145363,5.51135471513676,3.56082283852685e-08,2.38477424676583e-06,"ARC"
"F2RL1",24.0827948352568,1.70821689093911,0.504346981918714,3.38698743559532,0.000706646239501114,0.0167815112898605,"F2RL1"
"COX17",305.299547880378,1.70603634962546,0.383703704431733,4.4462337212827,8.73888695027556e-06,0.00038470366660662,"COX17"
"CLDN11",28.7939470666845,1.70185655268231,0.510046630035309,3.33666855629357,0.000847889971561559,0.0196680031734876,"CLDN11"
"KIAA0319",104.549108380923,1.69205868269675,0.38104559923032,4.44056744419715,8.97219792386146e-06,0.000393397748090748,"KIAA0319"
"DPYSL5",4585.73644151287,1.68793515984535,0.216132906523086,7.80970925251061,5.73200589234117e-15,1.023698971033e-12,"DPYSL5"
"STXBP5L",162.968210942894,1.67762306869002,0.376953338194422,4.450479406087,8.5678809945796e-06,0.000377933015678575,"STXBP5L"
"CALB1",31.2181412215422,1.66663439076226,0.53940029763837,3.08979138139004,0.00200297129061285,0.0395676891554789,"CALB1"
"NDUFA4L2",34.2374472128024,1.66512852769644,0.4833791646067,3.44476686133393,0.000571552134033694,0.0141388352796376,"NDUFA4L2"
"DCX",1878.80015737707,1.65834284248816,0.302442862162319,5.48316078822897,4.1779296666521e-08,2.77270637424008e-06,"DCX"
"GPR160",36.8095104602507,1.65212478652506,0.496863230359153,3.32510977987009,0.000883837265519673,0.0202617695276501,"GPR160"
"INA",2482.62495902177,1.64887642579795,0.169757978243303,9.71310122128529,2.6514459714427e-22,1.26618073162352e-19,"INA"
"SLC5A4-AS1",25.7119587875975,1.64672030101309,0.504910902065516,3.26140769445975,0.00110860519912847,0.0243527304092551,"SLC5A4-AS1"
"RGS5-AS1",74.3289081242138,1.63705762128762,0.46024481396451,3.55692790362187,0.000375217078210605,0.0100150590000636,"RGS5-AS1"
"NCKAP5",95.8355961255092,1.62472926606812,0.321682176816358,5.0507282751809,4.40128786100624e-07,2.48542648953018e-05,"NCKAP5"
"CRB1",149.411886315723,1.61760843696079,0.398431380726128,4.05994235196223,4.90848332689207e-05,0.00171695307709933,"CRB1"
"SYK",373.076609566761,1.61308272238066,0.220617447077925,7.31167341362124,2.63835737922036e-13,3.7880259182571e-11,"SYK"
"AHNAK2",439.550345015203,1.61005729132775,0.424339831543881,3.79426386976179,0.000148082129774059,0.00452422829589255,"AHNAK2"
"PIPOX",77.3327762059204,1.60809378677679,0.380673789683627,4.2243354555964,2.39646867749466e-05,0.000923565393658337,"PIPOX"
"GBP1",43.6213253146545,1.60029391552057,0.454593011057114,3.52027830740125,0.000431094202363253,0.0112264652501382,"GBP1"
"GPNMB",305.950112971676,1.59866718065923,0.257213634774909,6.21532828949073,5.12174546031067e-10,4.6684391089894e-08,"GPNMB"
"UNC5A",116.353044981748,1.59712368724365,0.306626589061742,5.20869273643472,1.90175739659737e-07,1.13830803081892e-05,"UNC5A"
"DENND1C",32.9432586077451,1.59427878598185,0.500816215987981,3.18336095175504,0.00145576014671433,0.0303115480027239,"DENND1C"
"GRAMD1B",738.574999762426,1.59379276014532,0.324996292229205,4.90403367131736,9.38883846258897e-07,5.05501506146304e-05,"GRAMD1B"
"EXPH5",45.9773912323858,1.59327786989513,0.428793689693568,3.71572135549323,0.000202624786317205,0.00597457541077859,"EXPH5"
