"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneSymbol"
"ABCG2",7.01833221727124,1.14253071537469,1.02436851566502,1.11535126070617,0.264699926854852,0.999819998228587,"ABCG2"
"ABCG4",105.013884281912,-0.102346047417405,0.351798812691697,-0.290922094461691,0.771110902878019,0.999819998228587,"ABCG4"
"ABHD1",67.3850166935556,0.764644419007111,0.344456328275209,2.21985882168548,0.0264283525159116,0.450389154163716,"ABHD1"
"ABHD10",1007.49407733445,0.0847745321093248,0.257784744685795,0.32885783141533,0.742263148723078,0.999819998228587,"ABHD10"
"ABHD11",797.363934630014,0.0659313137994318,0.234651840338238,0.280975055232447,0.778729532470871,0.999819998228587,"ABHD11"
"ABHD12",3160.59231744537,-0.108552806719829,0.207457478647603,-0.523253282684601,0.600798006656387,0.999819998228587,"ABHD12"
"ABHD12B",7.77306110283957,2.62103039077296,1.01797191919934,2.57475706484562,0.0100310514470975,0.241879371172767,"ABHD12B"
"ABHD13",888.423659484566,0.109057709234728,0.304442217435154,0.35822137334799,0.720177653523211,0.999819998228587,"ABHD13"
"ABHD14A",228.865334467309,0.0940520102236108,0.357897590750608,0.262790285976383,0.792712223137817,0.999819998228587,"ABHD14A"
"ABHD14B",967.751926344664,0.390392564203973,0.231550078004464,1.68599625432407,0.0917965208152142,0.858230472217143,"ABHD14B"
"ABHD15",584.518374655348,-0.231445767125891,0.189183447004527,-1.22339332954617,0.221181171575255,0.999819998228587,"ABHD15"
"ABHD16A",22.6715810384429,0.397955696539291,0.593629448489743,0.670377282582144,0.502617312650223,0.999819998228587,"ABHD16A"
"ABHD17A",5207.40380924742,-0.0537203250630189,0.223388729808528,-0.240479119555691,0.809958848572055,0.999819998228587,"ABHD17A"
"ABHD17B",1042.6375979814,-0.284439282288432,0.217435192923242,-1.30815659813103,0.190820199718887,0.999819998228587,"ABHD17B"
"ABHD17C",317.974389242601,0.254560063278297,0.210960291513155,1.20667288356692,0.2275581459651,0.999819998228587,"ABHD17C"
"ABHD18",269.942118934636,0.0108149818393837,0.285133185334284,0.0379295795636852,0.969743828930852,0.999819998228587,"ABHD18"
"ABHD2",4459.04172922389,0.299522549089263,0.426094090464747,0.702949315167853,0.482087336570544,0.999819998228587,"ABHD2"
"ABHD3",287.155340984996,-0.139170744766384,0.240499309725492,-0.578674196301165,0.562809030210898,0.999819998228587,"ABHD3"
"ABHD4",697.950939356019,0.10098900628515,0.249725934111258,0.404399353413401,0.685919075594459,0.999819998228587,"ABHD4"
"ABHD5",646.862868928175,0.243846031624142,0.218188666241703,1.11759256713186,0.26374104474958,0.999819998228587,"ABHD5"
"ABHD6",432.976971452605,0.0010103071796007,0.214741258767983,0.00470476509915726,0.996246154413629,0.999819998228587,"ABHD6"
"ABHD8",1314.84781785736,0.103385806113631,0.213110213557604,0.485128349259926,0.627585303584579,0.999819998228587,"ABHD8"
"ABI1",1512.94500277137,-0.000458390002990115,0.185503341608051,-0.00247106062357974,0.998028380886135,0.999819998228587,"ABI1"
"ABI2",5237.27284497811,-0.144057457919768,0.236026674658433,-0.610343971198346,0.541633974852637,0.999819998228587,"ABI2"
"ABI3BP",91.4288132404521,0.766759076595273,0.429749557272515,1.78419980572325,0.0743912038814937,0.792892564611729,"ABI3BP"
"ABITRAM",500.366648724855,0.128771186204513,0.20917093705844,0.615626568467949,0.53814101198629,0.999819998228587,"ABITRAM"
"ABL1",9309.08728417544,-0.248350700087312,0.301019628992238,-0.825031579896459,0.409353661975324,0.999819998228587,"ABL1"
"ABL2",2122.90196143241,-0.0390553743249044,0.292276575055272,-0.133624715964729,0.893699338946875,0.999819998228587,"ABL2"
"ABLIM1",4749.86625509227,0.239717155686233,0.321459417052996,0.745715144648299,0.455839508618087,0.999819998228587,"ABLIM1"
"ABLIM2",187.376385467696,-0.136887916914727,0.332210809546195,-0.412051363114036,0.680301776490235,0.999819998228587,"ABLIM2"
"ABLIM3",49.1191445091948,2.22885529305016,0.592582705003033,3.76125606473572,0.000169062246401642,0.010010216621846,"ABLIM3"
"ABO",11.1316151597121,-0.136826498778672,0.772207340046691,-0.17718880886369,0.859360085813867,0.999819998228587,"ABO"
"ABR",10008.9736537199,-0.249417510407622,0.221341802590325,-1.12684322386794,0.25980877180076,0.999819998228587,"ABR"
"ABRACL",998.829417984295,0.397525409505765,0.395742694075389,1.00450473364907,0.315135390737892,0.999819998228587,"ABRACL"
"ABRAXAS1",190.55211019187,0.0719974012009745,0.331357958913267,0.217279830661378,0.827990274437723,0.999819998228587,"ABRAXAS1"
"ABRAXAS2",1052.40368666996,0.00400929256198069,0.188806742914234,0.0212349013604982,0.983058273294013,0.999819998228587,"ABRAXAS2"
"ABT1",1327.02472507827,0.0173464053398452,0.188949212780559,0.0918045917449307,0.926853295786679,0.999819998228587,"ABT1"
"ABTB1",970.052959555675,0.0848521392821721,0.242481388815059,0.349932585328803,0.726389291654822,0.999819998228587,"ABTB1"
"ABTB2",914.829059848041,-0.133910299693704,0.272955347761756,-0.490594160516632,0.623713517375441,0.999819998228587,"ABTB2"
"ABTB3",36.7922486830759,0.501136330310721,0.487368615401428,1.02824907980165,0.303832676896027,0.999819998228587,"ABTB3"
"ACAA1",892.505067596038,-0.0112177152490279,0.198026929824514,-0.0566474229488318,0.954826057118289,0.999819998228587,"ACAA1"
"ACAA2",3699.53731607608,0.194492867553069,0.233041847610642,0.834583443047621,0.403952287572418,0.999819998228587,"ACAA2"
"ACAA2P1",11.8274971519797,0.380501219686797,0.687388508382447,0.553546087906222,0.579889530848129,0.999819998228587,"ACAA2P1"
"ACACA",1921.72057923855,-0.322365621556681,0.331766817137136,-0.971663243293651,0.331218108480382,0.999819998228587,"ACACA"
"ACACB",1298.04868260134,-0.27324168890054,0.294766320195262,-0.926977304325461,0.353938318121925,0.999819998228587,"ACACB"
"ACAD10",1253.63812150203,0.139495776866859,0.161991533757769,0.861130045693942,0.389166422801579,0.999819998228587,"ACAD10"
"ACAD11",21.3973595430872,-0.451018476125109,0.602094033421098,-0.749083118399997,0.453807109329409,0.999819998228587,"ACAD11"
"ACAD8",1154.6351701363,0.035959484172597,0.165724028562019,0.216984130090344,0.828220712669921,0.999819998228587,"ACAD8"
"ACAD9",1367.55745152988,-0.169605823904495,0.170360282227718,-0.995571395437025,0.319458438816932,0.999819998228587,"ACAD9"
"ACAD9-DT",32.1403060658384,-0.144997045406253,0.555837250703893,-0.260862411115186,0.794198613006102,0.999819998228587,"ACAD9-DT"
"ACADL",7.63818161161204,-1.83109284526063,1.05876265785809,-1.72946489156029,0.0837259247705236,0.830256794038938,"ACADL"
"ACADM",1957.66516725785,0.183171378406403,0.23111955558748,0.792539505974744,0.428046165934547,0.999819998228587,"ACADM"
"ACADS",518.686968229207,-0.224540275669358,0.272650519925447,-0.823546112183306,0.410197505877136,0.999819998228587,"ACADS"
"ACADSB",663.383786548329,0.101498266995728,0.253640502334938,0.400165849150139,0.689034366252087,0.999819998228587,"ACADSB"
"ACADVL",11288.0040549071,0.126045146464215,0.202353335627153,0.62289631190691,0.533352661793731,0.999819998228587,"ACADVL"
"ACAP1",74.3520651678562,-0.218832048067526,0.333399858106835,-0.656365150573649,0.511589207596244,0.999819998228587,"ACAP1"
"ACAP2",1214.19635975077,-0.0596328249524673,0.315713911370264,-0.188882474939569,0.850184929307154,0.999819998228587,"ACAP2"
"ACAP3",4661.18130348684,-0.18861929532427,0.186511466277726,-1.01130133759929,0.31187222606964,0.999819998228587,"ACAP3"
"ACAT1",1525.17402689754,0.237952106053478,0.257275661078471,0.924891632018393,0.355022279804846,0.999819998228587,"ACAT1"
"ACAT2",1225.34704724681,-0.351029356645211,0.237974436549394,-1.4750716998645,0.140193267975132,0.999819998228587,"ACAT2"
"ACBD3",2704.44601516426,-0.0572552542130016,0.216957642775714,-0.263900609724963,0.791856505803862,0.999819998228587,"ACBD3"
"ACBD4",253.643918600881,-0.0914957172534025,0.236517538180888,-0.386845381349381,0.698870678301706,0.999819998228587,"ACBD4"
"ACBD5",3156.3931053926,0.395307181313556,0.215547329679909,1.83396928136662,0.0666585541763305,0.753695619321625,"ACBD5"
"ACBD6",2609.86153054237,0.119471437803544,0.252314968475625,0.473501189902989,0.635855652260857,0.999819998228587,"ACBD6"
"ACBD7",304.381850077288,-0.27519824399839,0.238723567903615,-1.15279042792081,0.248996414211323,0.999819998228587,"ACBD7"
"ACCS",662.121037239855,-0.0680365571225213,0.230404187884764,-0.295292189552343,0.767770682486229,0.999819998228587,"ACCS"
"ACCSL",9.64790328830683,-0.00712684016139467,1.07891689420817,-0.00660555062178827,0.994729571470999,0.999819998228587,"ACCSL"
"ACD",1457.22215949215,-0.138165253070356,0.187797670012554,-0.735713350762658,0.461905163010983,0.999819998228587,"ACD"
"ACE",513.18100574336,-0.427984305738163,0.248812676309263,-1.72010651581995,0.0854130815540114,0.837010472339339,"ACE"
"ACER2",60.872680252811,-0.329723435246587,0.707013448271955,-0.466360910181383,0.640957186616582,0.999819998228587,"ACER2"
"ACER3",861.61670723339,-0.0403326582829289,0.304566020361089,-0.132426651650473,0.894646835343819,0.999819998228587,"ACER3"
"ACHE",442.535318433244,1.12928412341509,0.236807838892918,4.76877846905118,1.8534633919119e-06,0.000202562339950889,"ACHE"
"ACIN1",7333.9143372312,-0.194762805440519,0.162006432360149,-1.2021918056164,0.229289223417488,0.999819998228587,"ACIN1"
"ACKR2",3.00053601496978,0.798955136242777,1.74980541065087,0.456596562897581,0.647961050137176,0.999819998228587,"ACKR2"
"ACLY",14903.3008926346,-0.363956095824695,0.292885690470749,-1.242655778914,0.213994705911357,0.999819998228587,"ACLY"
"ACMSD",2.5580671227033,-0.687716059606727,2.04167951862986,-0.336838398647522,0.73623872489593,0.999819998228587,"ACMSD"
"ACO1",1604.10882890221,-0.0612451814847988,0.163634813417308,-0.374279654834871,0.708196267010679,0.999819998228587,"ACO1"
"ACO2",1807.65519247469,0.00194454037883977,0.196884016740758,0.00987657815514902,0.992119758892031,0.999819998228587,"ACO2"
"ACOT1",161.484535331,-0.00794114229263143,0.283489034865927,-0.0280121673714368,0.977652446796591,0.999819998228587,"ACOT1"
"ACOT11",262.500786830812,-0.185770650057558,0.368373358825564,-0.504299905535585,0.61405064384168,0.999819998228587,"ACOT11"
"ACOT13",528.817340221264,0.0754176419225017,0.224677116811023,0.335671220073275,0.737118810859963,0.999819998228587,"ACOT13"
"ACOT2",1299.74994178836,-0.156785907479193,0.162073422820225,-0.967375802589809,0.333356201952532,0.999819998228587,"ACOT2"
"ACOT7",5787.54842417378,-0.0264779742931737,0.244236015279942,-0.108411424346343,0.913669339230342,0.999819998228587,"ACOT7"
"ACOT8",545.531507856704,-0.0691359360097617,0.262685680839105,-0.263188826238715,0.792405042670678,0.999819998228587,"ACOT8"
"ACOT9",1345.27658296914,0.230171125851637,0.193062057230999,1.19221316271502,0.233177673532534,0.999819998228587,"ACOT9"
"ACOX1",2061.41579054659,0.0318727275281524,0.154091021495016,0.206843508589392,0.836132075903437,0.999819998228587,"ACOX1"
"ACOX2",17.0177176461968,0.686934372925714,0.659385298727241,1.04177993390457,0.297513719389975,0.999819998228587,"ACOX2"
"ACOX3",772.407513987997,0.074572210843458,0.184203202594184,0.404836668381642,0.685597573370878,0.999819998228587,"ACOX3"
"ACOXL",18.8573116474855,-0.640425937323774,0.576673662870415,-1.11055173585704,0.266761347298457,0.999819998228587,"ACOXL"
"ACOXL-AS1",22.4053743420091,-0.178603542510159,0.70235253909904,-0.25429329655342,0.79926897820688,0.999819998228587,"ACOXL-AS1"
"ACP1",3249.29435158765,0.0364955798139748,0.234679435404964,0.155512474925627,0.876417320015008,0.999819998228587,"ACP1"
"ACP2",1934.5185437481,-0.0734705051192366,0.180456540610733,-0.407136836772914,0.683907489466169,0.999819998228587,"ACP2"
"ACP3",109.27880913338,0.229569299527771,0.323668348360588,0.709273244327295,0.478154928575716,0.999819998228587,"ACP3"
"ACP4",8.69985282764924,-0.708428966429767,0.942414809357518,-0.75171671688047,0.452221435164681,0.999819998228587,"ACP4"
"ACP5",7.8408702298736,-0.0449592711221031,1.05280958506713,-0.0427040860567737,0.965937422340605,0.999819998228587,"ACP5"
"ACP6",458.178327064858,0.13818730696464,0.230736783315672,0.598895871646027,0.549242324609335,0.999819998228587,"ACP6"
"ACR",13.6504956106839,-0.148795712745538,0.861119730211315,-0.172793291716849,0.86281391016419,0.999819998228587,"ACR"
"ACRBP",22.9722419576474,-0.0330065403391253,0.513222790357978,-0.0643123044401495,0.948721556211868,0.999819998228587,"ACRBP"
"ACRV1",19.8998810289247,-0.282159180650064,0.534095480147579,-0.528293518926802,0.597295629234119,0.999819998228587,"ACRV1"
"ACSBG1",3.38801295377287,-1.74630545121073,1.44740178415359,-1.20651050062919,0.227620712731635,0.999819998228587,"ACSBG1"
"ACSBG2",3.16656031824722,2.00553776603933,1.51088283954861,1.32739462885058,0.184378175517153,0.999819998228587,"ACSBG2"
"ACSF2",1340.83338698961,0.0512390765627062,0.239400929121969,0.21403039975923,0.830523350850533,0.999819998228587,"ACSF2"
"ACSF3",972.247651401176,0.0287252111099193,0.197854820045674,0.145183276825342,0.884566169194614,0.999819998228587,"ACSF3"
"ACSL1",1487.94974309048,-0.122637176067247,0.24483267379151,-0.500902000407347,0.61644009460124,0.999819998228587,"ACSL1"
"ACSL3",2622.08187023374,-0.0538697789203066,0.197089185907091,-0.273326913764316,0.784601928520562,0.999819998228587,"ACSL3"
"ACSL4",890.115907864871,0.291626128780649,0.226028474638736,1.29021854103453,0.196974790365522,0.999819998228587,"ACSL4"
"ACSL5",5.02287773058638,-0.488576539851235,1.17149069170871,-0.417055417775969,0.676637873233505,0.999819998228587,"ACSL5"
"ACSL6",22.6496679817833,0.72843827523897,0.692660610637444,1.05165251791725,0.29295900315738,0.999819998228587,"ACSL6"
"ACSM3",9.75708378835603,1.14720200969357,0.812329728134,1.41223689095905,0.157880221509951,0.999819998228587,"ACSM3"
"ACSM4",44.1561473073607,-0.70985222304222,0.429794645843355,-1.65160787810497,0.0986145129883354,0.88455083985903,"ACSM4"
"ACSS1",50.6760559514456,-3.02583807358192,0.450544433820842,-6.71595928490626,1.86832960578239e-11,6.12561141048086e-09,"ACSS1"
"ACSS2",1147.86277147927,0.00593669545753003,0.169759132302257,0.0349712877122847,0.972102635949536,0.999819998228587,"ACSS2"
"ACTA2",276.911249703938,0.646214813046218,0.237493851259133,2.72097492048804,0.00650896995181239,0.174581859501176,"ACTA2"
"ACTB",144465.589223038,0.0928018902924295,0.161254554947882,0.575499342157642,0.564953635433143,0.999819998228587,"ACTB"
"ACTG1",73452.3961803384,0.128340795076193,0.150911974689996,0.850434800418132,0.395083395028467,0.999819998228587,"ACTG1"
"ACTG1P17",2.76845658319829,0.109451880027472,1.71967897755773,0.0636466930490212,0.949251551408887,0.999819998228587,"ACTG1P17"
"ACTG1P24",7.8689671896952,-0.742399001577395,1.06359392482767,-0.698009817701508,0.485171054276986,0.999819998228587,"ACTG1P24"
"ACTG1P25",51.6143321450089,-0.16183913055967,0.410177245705233,-0.394559016264819,0.69316836477891,0.999819998228587,"ACTG1P25"
"ACTG2",19.8327356588057,-0.314908216245547,0.565893728606256,-0.556479424186476,0.57788315655882,0.999819998228587,"ACTG2"
"ACTL10",125.194152188356,-0.020438959115004,0.421964652117132,-0.0484376096728841,0.961367486283856,0.999819998228587,"ACTL10"
"ACTL6A",2609.97655725046,-0.0625538778275612,0.141167969315295,-0.443116651255701,0.657681361737706,0.999819998228587,"ACTL6A"
"ACTL6B",669.025737448189,0.417231335781794,0.28248140775038,1.47702229008462,0.139669662363554,0.999819998228587,"ACTL6B"
"ACTL8",3.86277087052715,-1.17937191388779,1.64507227231556,-0.716911915503713,0.473428449249256,0.999819998228587,"ACTL8"
"ACTMAP",747.676641239055,-0.0656587396865542,0.206581356100975,-0.317834779119471,0.75061026764915,0.999819998228587,"ACTMAP"
"ACTN1",9205.82673402124,0.0339786458541235,0.207515770791308,0.163740065270965,0.869935775660409,0.999819998228587,"ACTN1"
"ACTN1-DT",3.57036073327057,3.57048004481002,2.03228033708351,1.75688362459578,0.0789376473655964,0.813229861671683,"ACTN1-DT"
"ACTN2",64.6728157133278,0.0418708100705225,0.396646872182868,0.105561931801188,0.915929929956451,0.999819998228587,"ACTN2"
"ACTN4",8156.30426018089,-0.269777876508509,0.240374971448896,-1.12232099241607,0.26172598365231,0.999819998228587,"ACTN4"
"ACTR10",1992.1948178322,0.0103007630087262,0.255587503834584,0.0403022951207851,0.967852124025533,0.999819998228587,"ACTR10"
"ACTR1A",7388.5742436586,0.0377919135852778,0.171413835152223,0.220471781357187,0.825503746916834,0.999819998228587,"ACTR1A"
"ACTR1B",2137.900384693,-0.0647691151886507,0.195395792508566,-0.331476509074837,0.740284582024681,0.999819998228587,"ACTR1B"
"ACTR2",10193.2248629712,-0.00741112165601766,0.220506925322838,-0.0336094734674081,0.973188567802896,0.999819998228587,"ACTR2"
"ACTR3",5399.90721763541,-0.00364924229784987,0.197664503932098,-0.018461798781553,0.985270452523921,0.999819998228587,"ACTR3"
"ACTR3B",1429.86974767399,-0.10931737771864,0.150638300590403,-0.725694443512621,0.468026108879238,0.999819998228587,"ACTR3B"
"ACTR3C",68.9881141192999,0.375112000231892,0.385588605436513,0.972829577801552,0.330638009750145,0.999819998228587,"ACTR3C"
"ACTR5",689.199085629965,-0.00513364510405777,0.197180435390434,-0.026035266094695,0.979229209701539,0.999819998228587,"ACTR5"
"ACTR6",1627.46809887286,0.131400654811629,0.32355651206208,0.406113460595153,0.684659235859168,0.999819998228587,"ACTR6"
"ACTR8",1629.10522575561,-0.194561949116953,0.187300342463529,-1.03876985251556,0.298911785413175,0.999819998228587,"ACTR8"
"ACTRT3",103.608838576541,0.551422033701978,0.292806985936253,1.8832270409765,0.0596696059383141,0.717883118589436,"ACTRT3"
"ACVR1",1676.71930736111,0.0166208117216153,0.188185045488574,0.0883216393654644,0.92962104043625,0.999819998228587,"ACVR1"
"ACVR1B",1782.53767587235,-0.0223959800797152,0.242847839184255,-0.0922222744700758,0.926521440988697,0.999819998228587,"ACVR1B"
"ACVR1C",2.68165496733082,-0.44178614033974,1.72685987072841,-0.255832072902006,0.798080507226764,0.999819998228587,"ACVR1C"
"ACVR2A",413.753192398882,-0.141340001608475,0.200326229243154,-0.705549154209447,0.480468553705231,0.999819998228587,"ACVR2A"
"ACVR2B",1123.75243457167,-0.408314265475741,0.258613254555304,-1.57886055058491,0.114368046308789,0.939270580605418,"ACVR2B"
"ACVR2B-AS1",95.01891741809,0.104130348545884,0.297613950801719,0.349883962984179,0.726425782957094,0.999819998228587,"ACVR2B-AS1"
"ACVRL1",201.659038857693,-0.746164609254387,0.252809420338662,-2.95149052695438,0.00316244246571646,0.10246220301533,"ACVRL1"
"ACY1",7.35720017240651,0.11064528352153,0.906904083574294,0.122003291776408,0.90289641128747,0.999819998228587,"ACY1"
"ACYP1",392.483740424116,0.148082324982733,0.361390493602554,0.409757112055055,0.681984130103283,0.999819998228587,"ACYP1"
"ACYP2",155.039146880478,0.241176193747174,0.35968586058851,0.670518972729612,0.502527015950277,0.999819998228587,"ACYP2"
"ADA",610.822899813011,-0.0090334431344316,0.213566555718475,-0.0422980232276608,0.966261121113422,0.999819998228587,"ADA"
